"name"	"x"	"y"	"color"	"athaliana"	"common"	"description"	"clustering"	"hub"	"pfam"
"Cre08.g380650"	5951	4258	"#ff0000"	""	"Cre08.g380650,Cre08.g380700,Cre08.g380763,g8960"	""	0.482539682539683	7.34393163847289e-06	"PF05686"
"Cre17.g701000"	5975	4784	"#ff0000"	""	"Cre17.g701000"	""	0.37719298245614	0.000354751329643654	""
"Cre07.g315950"	6084	4270	"#ff0000"	""	"Cre07.g315950"	""	0.483870967741935	9.30968547480927e-06	""
"g17420"	6723	3733	"#ff0000"	""	"g17420"	""	0.466666666666667	6.73104885699486e-09	""
"Cre01.g005050"	6685	3325	"#ff0000"	""	"Cre01.g005050"	""	1	7.36159903324156e-10	"PF00839"
"Cre14.g630000"	6496	3890	"#ff0000"	""	"KIR2"	""	0.666666666666667	6.32325086973706e-08	""
"Cre09.g415550"	7549	5757	"#009900"	""	"ASA2"	""	0.376923076923077	1.81046434245662e-13	""
"g1292"	8059	5914	"#009900"	""	"g1292"	""	0.41025641025641	1.21751239324596e-14	""
"Cre07.g327079"	8116.5	5908.5	"#009900"	""	"Cre07.g327079"	""	0.676666666666667	2.40341629166727e-14	"PF01613"
"Cre08.g382300"	2661.619140625	3267.40844726562	"#cc00cc"	"AT1G59840"	"CCB4"	"cofactor assembly of complex C"	0	1.9572389735174e-16	"PF11152"
"Cre01.g000650"	5239	6091	"#00ffff"	"AT2G42490"	"AMX2"	"Copper amine oxidase family protein"	0	1.57562310715807e-06	"PF02727,PF02728,PF01179"
"Cre17.g739150"	4637	6680	"#0000ff"	"AT4G17740"	"Cre17.g739150"	"Peptidase S41 family protein"	0.392857142857143	0.000106915838075531	"PF00595,PF03572"
"g12588"	4760	6787	"#0000ff"	""	"g12588"	""	1	1.44017858182319e-05	""
"Cre09.g403100"	6713	4463	"#ff0000"	""	"Cre09.g403100"	""	0	4.28685742664513e-09	""
"g10289"	6271	4491	"#ff0000"	"AT5G01260"	"g10289"	"Carbohydrate-binding-like fold"	0.392857142857143	9.06852389934815e-07	""
"Cre04.g215050"	2495	3168	"#cc00cc"	"AT4G25700"	"Cre04.g215050"	"beta-hydroxylase 1"	0.333333333333333	2.48492523434011e-14	"PF04116"
"Cre14.g613450"	1301	4446	"#cc00cc"	""	"Cre14.g613450,g14784"	""	1	1.39018842978806e-17	"PF01980"
"g6740"	6352	5807	"#009900"	""	"g6740"	""	0.886338393187708	1.60360430410416e-13	"PF12499"
"g9147"	6815	5846	"#009900"	""	"g9147"	""	0.740740740740741	8.08123851017008e-14	""
"Cre01.g034000"	6691	6010	"#009900"	"AT5G53480"	"IPB1"	"ARM repeat superfamily protein"	0.614973262032086	7.26058832972257e-14	"PF02985,PF03810"
"Cre16.g692400"	6841	5973	"#009900"	"AT1G02740"	"Cre16.g692400"	"MRG family protein"	0.594771241830065	4.30226735113357e-14	"PF05712,PF11717"
"Cre17.g711150"	6504	5900	"#009900"	"AT3G12120"	"Cre17.g711150"	"fatty acid desaturase 2"	0.771428571428571	2.65160151029049e-14	"PF00487,PF11960"
"Cre02.g112900"	6587	6145	"#009900"	"AT2G13650"	"Cre02.g112900"	"golgi nucleotide sugar transporter 1"	0.607142857142857	1.56198645258503e-14	"PF00892,PF03151"
"Cre10.g434200"	6760	6095	"#009900"	""	"Cre10.g434200"	""	0.490909090909091	1.26960787545697e-14	""
"Cre12.g514750"	6654	5699	"#009900"	"AT2G44350"	"CIS1"	"Citrate synthase family protein"	0.702865761689291	1.08522498897982e-13	"PF00285"
"g18083"	5409	2210	"#ffff00"	""	"g18083"	""	0	3.94155003750962e-15	""
"Cre09.g397250"	6325	8857	"#cc00cc"	"AT3G15850"	"Cre09.g397250"	"fatty acid desaturase 5"	0	4.02422966517596e-18	"PF00487"
"g16135"	5645	3733	"#ff0000"	"AT5G67300"	"g16135"	"myb domain protein r1"	0.576923076923077	1.09142524073232e-07	"PF00249"
"g286"	5922	3652	"#ff0000"	""	"g286"	""	0.461538461538462	2.07165072315336e-07	""
"g9600"	5480	3430	"#ff0000"	""	"g9600"	""	0.7	4.63061726167898e-09	""
"Cre09.g395750"	3943	6729	"#ff6600"	"AT2G26910"	"Cre09.g395750"	"pleiotropic drug resistance 4"	0	5.87184178142354e-10	"PF00005,PF08370,PF01061"
"g17610"	3785	7274	"#ff6600"	""	"g17610"	""	0.133333333333333	3.11011023881945e-11	""
"Cre12.g537900"	4886	5657	"#0000ff"	""	"Cre12.g537900"	""	0.53968253968254	0.0566147482905843	"PF11927"
"Cre04.g224300"	4660	6038	"#0000ff"	"AT2G35610"	"Cre02.g1116504"	"xyloglucanase 113"	0.409420289855072	0.0198214702610832	"PF03407"
"g1915"	4816	5653	"#0000ff"	"AT4G24560"	"g1915"	"ubiquitin-specific protease 16"	0.821428571428571	0.0182396974219868	"PF01753"
"Cre09.g388900"	4172	6609	"#ff6600"	""	"Cre09.g388900"	""	1	8.63351670384791e-09	"PF00975"
"Cre09.g387350"	1455.5	6275	"#ffff00"	""	"CYG30"	""	0.380952380952381	2.51820195528051e-13	"PF00211"
"Cre10.g432150"	1843	6506	"#ff0000"	"AT1G71530"	"Cre10.g432150"	"Protein kinase superfamily protein"	0.607142857142857	4.79498817791275e-12	"PF00069"
"g16144"	1785	6426	"#ffff00"	""	"g16144"	""	0.333333333333333	2.13897333153237e-11	""
"g4704"	1977	6361	"#009900"	""	"g4704"	""	0.38961038961039	2.64646571522398e-11	""
"Cre13.g568316"	1835	6283	"#ffff00"	""	"Cre13.g568316"	""	0.5	3.54536096858244e-13	""
"Cre13.g568000"	1327	6202	"#009900"	""	"Cre13.g568000"	""	1	4.08130055860937e-15	""
"g7322"	1373.20007324219	6275.0703125	"#009900"	""	"g7322"	""	0	1.19556204961773e-15	"PF01936"
"g9576"	6108	2340	"#ff0000"	"AT1G73220"	"g9576"	"organic cation/carnitine transporter1"	0	4.94311099907918e-11	"PF07690,PF00083"
"Cre17.g706350"	5862	1899	"#ff0000"	""	"Cre17.g706350"	""	0	2.45295090045498e-13	""
"g9767"	5118	3646	"#cc00cc"	"AT3G07270"	"g9767"	"GTP cyclohydrolase I"	0	4.57298825588178e-17	"PF01227"
"Cre17.g705350"	5173	3294	"#cc00cc"	"AT3G45240"	"CDPKK2"	"geminivirus rep interacting kinase 1"	0	8.66087391757961e-15	"PF00069"
"g9771"	8484	3459	"#ffcc00"	"AT1G69230"	"g9771"	"SPIRAL1-like2"	0	1.31702061769395e-17	""
"g9803"	3201.5	4931.5	"#ff0000"	""	"g9803"	""	0	8.04845933035193e-18	""
"Cre05.g243450"	3131.4443359375	4974.69140625	"#ff0000"	""	"Cre05.g243450,g5273"	""	0	9.51181557223409e-18	"PF07250,PF09118"
"Cre03.g195950"	3756	4640	"#ff0000"	""	"Cre03.g195950"	""	0	1.24385280559984e-17	""
"g16064"	1927.14685058594	3837.716796875	"#cc00cc"	""	"g16064"	""	0	4.68273997402294e-17	""
"Cre10.g429350"	4105	6474	"#cc00cc"	""	"Cre10.g429350"	""	0	1.02434936931752e-17	"PF05721"
"Cre09.g409100"	4807	1197	"#666600"	"AT2G26540"	"UPS1"	"uroporphyrinogen-III synthase family protein"	1	8.63380182710479e-17	"PF02602"
"Cre16.g666050"	4862	1117	"#666600"	"AT1G50450"	"Cre16.g666050"	"Saccharopine dehydrogenase"	1	8.63380182710479e-17	"PF03435"
"Cre09.g413150"	4895	7079	"#ff6600"	""	"Cre09.g413150"	""	1	7.61514223791277e-06	""
"Cre10.g444000"	4755	6623	"#0000ff"	""	"Cre10.g444000"	""	0.416666666666667	0.00142673157387279	"PF05049"
"g10244"	4643	7863	"#ff6600"	""	"g10244"	""	1	1.80285488999883e-14	""
"Cre12.g534500"	4988	1821	"#666600"	"AT5G51510"	"Cre12.g534500"	""	0.666666666666667	4.03154644638537e-15	"PF07086"
"Cre09.g386750"	5075	1400	"#666600"	"AT5G56000"	"HSP90A"	"HEAT SHOCK PROTEIN 81"	0.542483660130719	5.99390716674936e-14	"PF00183,PF02518"
"g18122"	3658	3857	"#cc00cc"	"AT1G10830"	"g18122"	"15-cis-zeta-carotene isomerase"	0.166666666666667	6.56315274484152e-15	"PF07298"
"Cre09.g416700"	9484	0	"#ff0000"	"AT1G01180"	"Cre09.g416700"	"S-adenosyl-L-methionine-dependent methyltransferases superfamily protein"	0.166666666666667	6.56315274484152e-15	"PF07298"
"Cre02.g106200"	9425.5	121	"#666600"	"AT5G25400"	"Cre02.g106200"	"Nucleotide-sugar transporter family protein"	0.166666666666667	6.56315274484152e-15	"PF07298"
"Cre12.g520450"	9388	32	"#ffff00"	""	"Cre12.g520450,g12824"	""	0.166666666666667	6.56315274484152e-15	"PF07298"
"Cre03.g175050"	5189	2620	"#cc00cc"	""	"Cre10.g4529503"	""	0.333333333333333	4.00306953391835e-13	""
"Cre04.g219050"	5299	2170	"#cc00cc"	""	"Cre06.g2963000"	""	0.666666666666667	1.40090019747864e-13	"PF12499,PF00530,PF01822"
"Cre09.g403250"	5257	2355	"#ff0000"	"AT2G45490"	"Cre09.g403250"	"ataurora3"	0	4.03703183725807e-12	"PF00069"
"Cre09.g398050"	5337	2885	"#ff0000"	""	"Cre09.g398050"	""	0.5	8.54002722264881e-10	""
"Cre09.g401700"	2161	2657	"#cc00cc"	"AT5G17270"	"Cre09.g401700"	"Protein prenylyltransferase superfamily protein"	0	4.3900687256465e-18	"PF00515"
"g9814"	1825	2798	"#cc00cc"	"AT5G53000"	"g9814"	"2A phosphatase associated protein of 46 kD"	0	8.78013745129301e-17	"PF04177"
"Cre11.g474900"	5831.5	5943	"#0000ff"	""	"Cre11.g474900,Cre11.g474950"	""	0.375	0.00103487613621618	""
"Cre06.g309600"	5858	5983	"#0000ff"	""	"Cre06.g309600"	""	0.404597701149425	0.00182932725799486	""
"Cre07.g320050"	5894.5	5368	"#0000ff"	"AT5G49470"	"PTK1"	"PAS domain-containing protein tyrosine kinase family protein"	0.46	0.00157897662004206	"PF00069"
"Cre09.g406750"	5814	5688	"#0000ff"	""	"Cre09.g406750,g10084"	""	0.714285714285714	0.00344522092513161	"PF00201"
"g10026"	5479	2062	"#cc00cc"	""	"g10026"	""	0	5.62514139379505e-15	"PF00211"
"Cre07.g347500"	1274	4030	"#cc00cc"	""	"Cre07.g347500"	""	0	1.84382886477153e-16	""
"Cre01.g021700"	4999	3270	"#00ffff"	""	"CYG36"	""	0.321428571428571	1.38531559983822e-09	"PF00211"
"Cre01.g016400"	5430	3166	"#ff0000"	""	"Cre01.g016400"	""	0.362637362637363	1.29938709068995e-08	""
"Cre09.g396350"	6830	2962	"#ff0000"	"AT1G34065"	"Cre09.g396350"	"S-adenosylmethionine carrier 2"	1	2.63745963556894e-11	"PF00153"
"Cre08.g377100"	6725.5	4609	"#00ffff"	"AT2G37250"	"ADK6"	"adenosine kinase"	0	1.42911077910964e-12	"PF00406"
"g9639"	7213	4812	"#00ffff"	"AT5G03555"	"g9639"	"permease, cytosine/purines, uracil, thiamine, allantoin family protein"	1	1.65820212548878e-13	"PF02133"
"g10511"	5001	5509	"#0000ff"	""	"g10511"	""	0.644268774703557	0.0613047065240261	""
"Cre17.g704200"	4987	5952	"#0000ff"	""	"Cre17.g704200"	""	0.466666666666667	0.0117229251053737	""
"Cre09.g387100"	3908	2803	"#009900"	"AT5G39790"	"CGL12"	"5'-AMP-activated protein kinase-related"	0	1.29507027406572e-16	""
"Cre12.g556400"	4084	3235	"#009900"	"AT5G63470"	"Cre12.g556400"	"nuclear factor Y, subunit C4"	0.4	2.64662609906809e-14	"PF00808"
"g9947"	6500	6020	"#009900"	""	"g9947"	""	0.720588235294118	3.75321608917939e-14	"PF00078"
"g11473"	6787	5480	"#009900"	""	"g11473"	""	1	1.19922044022244e-14	""
"g18383"	6455	5997	"#009900"	"AT4G20520"	"g18383"	"RNA binding;RNA-directed DNA polymerases"	0.91677973767526	1.306016178755e-13	"PF03372,PF00078"
"g11488"	6067	4207	"#ff0000"	"AT1G15740"	"g11488"	"Leucine-rich repeat family protein"	0.618181818181818	6.8137986927475e-07	""
"Cre12.g544500"	6236	4165	"#ff0000"	""	"Cre12.g544500"	""	0.450549450549451	1.57090775396053e-06	""
"g9819"	5085	6161	"#0000ff"	"AT5G67030"	"g9819"	"zeaxanthin epoxidase (ZEP) (ABA1)"	0.464285714285714	0.00227829369608891	"PF01494"
"g9844"	2340	4162	"#ffff00"	"AT5G53920"	"g9844"	"ribosomal protein L11 methyltransferase-related"	0	2.812936535958e-15	"PF06325"
"g18405"	2727	4129	"#009900"	""	"g18405"	""	0.258333333333333	5.94081660229388e-13	""
"Cre11.g467600"	7523	3570	"#ffcc00"	""	"Cre11.g467600"	""	0.835357624831309	9.35892411208224e-13	"PF05548"
"Cre14.g616800"	8026	3312	"#ffcc00"	""	"Cre14.g616800,g14860"	""	0.333333333333333	1.07264012529963e-15	""
"Cre17.g737150"	7671	3383	"#ffcc00"	""	"Cre17.g737150"	""	0.869565217391304	4.66752106910736e-14	""
"g9870"	6402	1733	"#ff0000"	""	"g9870"	""	0.333333333333333	2.78037685957612e-17	""
"Cre17.g710254"	5646	3369	"#ff0000"	""	"Cre17.g710254"	""	0.316666666666667	1.50507404063262e-09	""
"Cre09.g415750"	5970	3059	"#ff0000"	""	"MFT8"	""	0.515151515151515	3.42018697412863e-09	"PF07690"
"Cre08.g376150"	1991	5276	"#ff0000"	""	"Cre08.g376150,g8861"	""	0.21978021978022	9.69731060945508e-13	"PF01866"
"g13812"	3724	6606	"#ff6600"	""	"g13812"	""	1	8.43920805051153e-10	""
"Cre03.g169050"	3864	6659	"#ff6600"	"AT1G59560"	"Cre03.g169050"	"E3 Ubiquitin ligase family protein"	1	2.57703941090576e-09	"PF12483"
"Cre08.g373800"	2247	5528	"#ff0000"	""	"Cre08.g373800"	""	0.177777777777778	9.22499774882519e-15	""
"Cre10.g452700"	7256	5266	"#00ffff"	""	"Cre10.g452700,Cre10.g452650,g11118"	""	0.3	1.7964424629469e-11	"PF02466"
"Cre11.g478100"	7968	4797	"#009900"	""	"Cre11.g478100"	""	0.327272727272727	1.07117676905775e-15	""
"Cre02.g095450"	7844	5711	"#00ffff"	"AT4G26555"	"Cre02.g095450"	"FKBP-like peptidyl-prolyl cis-trans isomerase family protein"	0	6.04073456648959e-15	"PF00254"
"g4425"	1847	6774	"#00ffff"	""	"g4425"	""	1	2.2619172061941e-11	"PF00097"
"Cre17.g730350"	2125.5	6391	"#ff6600"	""	"Cre17.g730350"	""	0.457894736842105	2.73772002512525e-11	""
"Cre04.g219550"	2555	7031	"#0000ff"	""	"Cre04.g219550"	""	0.166666666666667	4.47982923125257e-09	""
"Cre02.g106900"	6795	2330	"#ff0000"	""	"Cre02.g106900"	""	0.6	3.4111697378456e-12	""
"Cre03.g195300"	6563	2198	"#ff0000"	""	"Cre03.g195300"	""	0.666666666666667	3.73650456089709e-13	""
"Cre09.g415200"	1158	4870	"#ff0000"	"AT5G17930"	"Cre09.g415200"	"MIF4G domain-containing protein / MA3 domain-containing protein"	0.333333333333333	1.31702061769395e-17	"PF02847,PF02854"
"Cre09.g416309"	7207	8272	"#009900"	""	"Cre09.g416309"	""	0	1.53257299212319e-12	""
"Cre03.g162550"	1567	3708	"#cc00cc"	"AT4G38800"	"Cre03.g162550"	"methylthioadenosine nucleosidase 1"	0.333333333333333	5.80952428027221e-16	"PF01048"
"Cre01.g040450"	3321	3301	"#cc00cc"	"AT1G03430"	"HDT1"	"histidine-containing phosphotransfer factor 5"	0.2	3.19889674475442e-15	"PF01627"
"Cre12.g529000"	3360.5	3371	"#cc00cc"	""	"Cre12.g529000"	""	0.333333333333333	5.99976059171689e-17	""
"Cre11.g482750"	4382	6535	"#ff6600"	""	"Cre11.g482750,g11985"	""	0.875850340136054	3.62441555845954e-08	""
"g18194"	3002.5	10262	"#00ffff"	""	"g18194"	""	0.875850340136054	3.62441555845954e-08	""
"Cre02.g107000"	3084.80004882812	10262	"#00ffff"	"AT3G48750"	"Cre02.g107000"	"cell division control 2"	0.875850340136054	3.62441555845954e-08	""
"g18165"	2844.5	10262	"#00ffff"	""	"g18165"	""	0.875850340136054	3.62441555845954e-08	""
"Cre14.g633150"	2926.80004882812	10262	"#00ffff"	""	"Cre14.g633150,Cre14.g633200,Cre14.g633250,g15266"	""	0.875850340136054	3.62441555845954e-08	""
"g18168"	5027	3526	"#ff0000"	""	"g18168"	""	0	8.29182202189611e-11	""
"Cre01.g023900"	5382	4011	"#ff0000"	""	"Cre01.g023900"	""	0.166666666666667	1.75407237593201e-08	""
"Cre06.g278750"	4862	4905	"#00ffff"	"AT3G54110"	"UCP1"	"plant uncoupling mitochondrial protein 1"	0	5.01989725215259e-13	"PF00153"
"Cre05.g234750"	4828	4816	"#00ffff"	"AT2G04360"	"CGLD25"	""	0.333333333333333	5.3393771868803e-13	""
"Cre02.g084600"	2366	3592	"#cc00cc"	""	"Cre02.g084600"	""	0.491666666666667	4.1132017246824e-14	""
"Cre02.g107350"	5847	7059	"#0000ff"	"AT2G22720"	"DHC4"	"SPT2 chromatin protein"	0.3	1.08566741325587e-05	"PF03028,PF07728,PF08393"
"Cre10.g451350"	5089	6767	"#0000ff"	"AT5G19080"	"Cre10.g451350"	"RING/U-box superfamily protein"	0.289473684210526	0.00135590373755474	""
"Cre09.g403800"	6025	6955	"#0000ff"	""	"ODA4"	""	0.266666666666667	2.25524677658905e-05	"PF03028,PF07728,PF08393,PF08385"
"g18368"	2686.5	10262	"#ffcc00"	""	"g18368"	""	0.266666666666667	2.25524677658905e-05	"PF03028,PF07728,PF08393,PF08385"
"Cre05.g240300"	2768.80004882812	10262	"#ffcc00"	""	"Cre05.g240300"	""	0.266666666666667	2.25524677658905e-05	"PF03028,PF07728,PF08393,PF08385"
"Cre12.g486900"	4079	7334	"#ff6600"	"AT5G67220"	"Cre12.g486900"	"FMN-linked oxidoreductases superfamily protein"	1	1.7017489951563e-10	"PF01207"
"g1851"	4132	6922	"#ff6600"	"AT5G50100"	"g1851"	"Putative thiol-disulphide oxidoreductase DCC"	0.2	3.46953056297763e-08	"PF04134,PF00571"
"Cre06.g298850"	4215	7131	"#ff6600"	""	"Cre06.g298850"	""	0.333333333333333	9.31228608527328e-10	""
"g18388"	3214.5	6716	"#ff6600"	"AT5G50920"	"g18388"	"CLPC homologue 1"	0.121212121212121	5.11820248070125e-10	"PF02861"
"Cre03.g192900"	3465	6611	"#ff6600"	""	"Cre03.g192900"	""	0.285714285714286	1.70455388469628e-09	""
"g15975"	3698	6730	"#ff6600"	""	"g15975"	""	0.466666666666667	1.5185799056109e-09	""
"Cre06.g309200"	3532	7109	"#ff6600"	""	"Cre06.g309200"	""	0.2	1.42804694838892e-10	""
"Cre16.g671050"	3573	6788	"#ff6600"	"AT5G65450"	"Cre16.g671050"	"ubiquitin-specific protease 17"	0.295238095238095	5.07252091816554e-09	"PF01753"
"Cre12.g494100"	3311	7174	"#ff6600"	"AT5G64270"	"Cre12.g494100"	"splicing factor, putative"	0.666666666666667	1.50184646210552e-11	"PF08920"
"g1344"	3599	6959	"#ff6600"	"AT4G21710"	"g1344"	"DNA-directed RNA polymerase family protein"	0.4	2.61823082431908e-09	""
"Cre01.g053450"	4168	7213	"#ff6600"	""	"Cre01.g053450"	""	0.2	8.02663683459779e-08	"PF00211"
"g5299"	3621	6840	"#ff6600"	""	"g5299"	""	0.5	4.54850441822553e-10	""
"Cre07.g353950"	3134.62475585938	6696.169921875	"#ff6600"	"AT1G29630"	"Cre07.g353950"	"5'-3' exonuclease family protein"	0	2.41947333387039e-12	"PF00752,PF00867"
"Cre08.g360900"	6607	3157	"#ff0000"	"AT5G09500"	"RPS15"	"Ribosomal protein S19 family protein"	0.505882352941176	3.71663574201471e-09	"PF00203"
"g14925"	2746	2988	"#cc00cc"	"AT4G28070"	"g14925"	"AFG1-like ATPase family protein"	0.5	4.91102354775656e-15	"PF03969"
"Cre01.g036150"	6260	3138	"#ff0000"	"AT5G44090"	"Cre01.g036150"	"Calcium-binding EF-hand family protein"	0.361111111111111	6.32726948216296e-09	""
"Cre01.g044350"	5770	3094	"#ff0000"	""	"Cre01.g044350"	""	0.35	1.80423310641853e-08	"PF07699"
"Cre01.g039350"	5830.77880859375	2809.86401367188	"#ff0000"	"AT4G24520"	"Cre01.g039350"	"P450 reductase 1"	0	2.9867009802889e-11	"PF00258,PF00175,PF00667"
"Cre10.g457194"	5585	2685	"#ff0000"	""	"Cre10.g457194,g11216,g11217,g11218"	""	0.2	3.56639349517577e-11	""
"g5038"	5578	3329	"#ff0000"	"AT5G23670"	"SPT1"	"long chain base2"	0.272268907563025	2.21382359122353e-08	"PF00155"
"Cre05.g239200"	5577	2547	"#ff0000"	""	"FAP275"	""	0.320512820512821	1.06414869047458e-09	""
"Cre17.g703650"	5414	3042	"#ff0000"	""	"Cre17.g703650"	""	0.4	1.23237917367577e-09	""
"Cre01.g002900"	2528.5	10262	"#ffff00"	""	"Cre01.g002900"	""	0.4	1.23237917367577e-09	""
"Cre09.g392800"	2610.80004882812	10262	"#ffcc00"	""	"Cre09.g392800"	""	0.4	1.23237917367577e-09	""
"Cre01.g009350"	3726.5	9625	"#cc00cc"	"AT5G08170"	"AIH2"	"porphyromonas-type peptidyl-arginine deiminase family protein"	0.4	1.23237917367577e-09	""
"Cre06.g292800"	3726.85913085938	9707.298828125	"#0000ff"	"AT3G13550"	"Cre06.g292800"	"Ubiquitin-conjugating enzyme family protein"	0.4	1.23237917367577e-09	""
"Cre06.g267800"	3726.85913085938	9542.701171875	"#0000ff"	""	"Cre06.g267800,g6009"	""	0.4	1.23237917367577e-09	""
"Cre01.g016450"	7993	6576	"#ff0000"	"AT2G17900"	"Cre01.g016450"	"SET domain group 37"	0	6.36559965218743e-17	"PF00856"
"g14374"	7578	6239	"#009900"	"AT2G25740"	"g14374"	"ATP-dependent protease La (LON) domain protein"	0.5	1.2605350667573e-14	"PF02190"
"g11490"	5886	1819	"#ff0000"	""	"FAP222"	""	0.571428571428571	2.71343123822249e-12	""
"Cre12.g560350"	5913	2100.5	"#ff0000"	""	"Cre12.g560350,g13312"	""	0.285714285714286	1.80052724629337e-10	"PF00069"
"g9671"	5885.5	2364	"#ff0000"	"AT2G47630"	"g9671"	"alpha/beta-Hydrolases superfamily protein"	0.142857142857143	1.80607763945033e-10	"PF12146,PF00756"
"g11264"	6504	3080	"#ff0000"	"AT1G07070"	"g11264"	"Ribosomal protein L35Ae family protein"	0.39047619047619	3.70111372334062e-09	"PF01247"
"Cre03.g186300"	5746	923	"#00ffff"	""	"FAP146"	""	0.333333333333333	8.19479495454014e-16	""
"Cre10.g462600"	5359	6276	"#00ffff"	"AT4G21770"	"Cre10.g462600"	"Pseudouridine synthase family protein"	0	5.12174684658759e-18	"PF00849"
"Cre14.g630700"	5719	6652	"#00ffff"	""	"Cre14.g630700,g15188"	""	0	1.31702061769395e-16	"PF07699"
"Cre11.g483450"	2626.5	6515	"#ffff00"	""	"Cre11.g483450"	""	0	5.75283385946169e-13	""
"g5488"	2763	5992	"#ffff00"	"AT5G42080"	"g5488"	"dynamin-like protein"	0.333333333333333	1.76020346996606e-11	"PF01031,PF00350,PF02212"
"Cre17.g717200"	2558.45874023438	6561.2998046875	"#ffff00"	""	"Cre17.g717200,g17361"	""	0	2.72403764426366e-15	"PF01026"
"Cre06.g256200"	3121	6605	"#ff6600"	"AT3G54610"	"Cre06.g256200"	"histone acetyltransferase of the GNAT family 1"	0.333333333333333	1.04088858740233e-10	"PF00583,PF00439"
"Cre03.g204150"	1947	4004	"#009900"	"AT5G67320"	"IFT80"	"WD-40 repeat family protein"	0.333333333333333	5.28271603319463e-16	"PF00400"
"g6677"	5823	5919	"#0000ff"	"AT1G71530"	"g6677"	"Protein kinase superfamily protein"	0.466666666666667	0.00138575349876381	"PF00069"
"g15475"	5443	4627	"#00ffff"	""	"g15475"	""	0.298550724637681	7.80069144163601e-06	""
"g6234"	5390	4568	"#00ffff"	"AT3G63490"	"MRPL1"	"Ribosomal protein L1p/L10e family"	0.333333333333333	4.46882877030123e-08	"PF00687"
"Cre15.g641800"	4210	6643	"#ff6600"	"AT3G53610"	"Cre15.g641800"	"RAB GTPase homolog 8"	0.7	7.84448507440914e-10	"PF00071"
"g12657"	4413	6037	"#00ffff"	""	"g12657"	""	0.5	9.3079543544149e-08	""
"Cre12.g523400"	5460	2537	"#00ffff"	""	"Cre12.g523400,g12889"	""	0	1.7010880117754e-11	""
"Cre12.g496100"	2370.5	10262	"#ff0000"	""	"FAP149"	""	0	1.7010880117754e-11	""
"g6337"	2452.80004882812	10262	"#0000ff"	""	"FAP236"	""	0	1.7010880117754e-11	""
"Cre07.g324150"	3804	2992	"#666600"	""	"Cre07.g324150"	""	1	3.33645223149134e-16	"PF07173"
"Cre12.g536100"	5087.5	1328	"#ff0000"	""	"FAP126"	""	0.178571428571429	8.90747871146159e-13	""
"Cre02.g113400"	5613	1518	"#ff0000"	""	"Cre02.g113400"	""	0.422222222222222	1.00479892992597e-12	"PF10274"
"Cre02.g073500"	4410	1435	"#009900"	""	"FAP241"	""	0	4.31251084482675e-15	""
"Cre07.g330200"	5313	1215	"#ff0000"	""	"RSP9"	""	0.4	1.10792164429141e-13	""
"Cre17.g700200"	5158.4482421875	1286.29089355469	"#ff0000"	""	"Cre17.g700200"	""	0	4.21958772346723e-15	""
"Cre12.g544000"	4646	1810	"#ff0000"	"AT2G27680"	"RSP5"	"NAD(P)-linked oxidoreductase superfamily protein"	0.194444444444444	1.73006755052761e-13	"PF00248"
"Cre03.g167600"	5016.1904296875	1369.08837890625	"#0000ff"	""	"FAP61"	""	0	4.216295171923e-15	"PF07992"
"g9777"	5336	1847	"#ff0000"	"AT4G02150"	"PF16"	"ARM repeat superfamily protein"	0.345454545454545	2.14700466959469e-11	"PF00514"
"Cre12.g545850"	5471	1196	"#ff0000"	"AT5G09590"	"Cre12.g545850"	"mitochondrial HSO70 2"	0.466666666666667	5.75186804434205e-14	"PF00012"
"g2754"	5621	1821	"#ff0000"	""	"FAP115"	""	0.358974358974359	9.98027687923535e-12	""
"Cre03.g185650"	5082	911	"#009900"	""	"FAP251"	""	0.2	1.06093327536457e-15	"PF00400"
"Cre07.g351650"	5616	1430	"#ff0000"	"AT3G12300"	"FAP20"	""	0.318681318681319	1.01233814128415e-12	"PF05018"
"Cre16.g669900"	5596	1149	"#ff0000"	""	"Cre16.g669900"	""	0.266666666666667	5.22886452349336e-14	""
"Cre02.g116650"	6241	3678	"#ff0000"	""	"Cre02.g116650,Cre02.g116700"	""	0.484848484848485	1.03269151628496e-07	"PF09409,PF00069"
"Cre13.g568850"	6334	3797	"#ff0000"	"AT4G22220"	"Cre13.g568850"	"SufE/NifU family protein"	0.375	8.94797930161155e-08	"PF01592"
